inputs,target
context : i am a father. @ path_tailentity : basketball,father capableof believe _hasprerequisite watch lot _hassubevent watch sport motivatedbygoal watch lot _usedfor house _atlocation his person hascontext basketball
context : i am a father. @ path_tailentity : basketball,father_capableof boy desires play hasprerequisite spent time _usedfor basketball
context : i love to eat cheese. @ path_tailentity : stew,eat motivatedbygoal ever try hascontext cooking _usedfor crock pot _atlocation stew
context : i love to eat cheese. @ path_tailentity : stew,eat _ca_usedfordesire ever try hascontext cooking _usedfor crock pot _atlocation stew
context : i love to eat cheese. @ path_tailentity : stew,eat hasprerequisite ever try hascontext cooking _usedfor crackpot atlocation stew
context : i love to eat cheese. @ path_tailentity : stew,love _hasprerequisite cooking _hascontext crackpot similarto crock pot isa stew
context : i love to eat cheese. @ path_tailentity : stew,love _hasprerequisite cook hassubevent ever try hascontext cooking _usedfor stew
context : i love to eat cheese. @ path_tailentity : stew,love capableof ever try hascontext cooking _usedfor crock pot atlocation stew
context : i love to eat cheese. @ path_tailentity : cook stew,eat hasprerequisite ever try hascontext cooking _usedfor crock pot capableof cook stew
context : i love to eat cheese. @ path_tailentity : cook stew,eat _ca_usedfordesire ever try hascontext cooking _usedfor crock pot capableof cook stew
context : i love to eat cheese. @ path_tailentity : stew,eat motivatedbygoal like cheese_capableof hot dish isa soup _atlocation stew
context : i love to eat cheese. @ path_tailentity : stew,love _usedfor hot dish isa soup _instanceof like cheese_capableof stew
context : i love to eat cheese. @ path_tailentity : cook stew,eat motivatedbygoal like cheese isa soup _atlocation hot dish usedfor cook stew
context : i love to eat cheese. @ path_tailentity : stew,eat hasprerequisite make soup _usedfor cold weather ca_usedfor lactose intolerant capableof prefer soup isa stew
context : i love to eat cheese. @ path_tailentity : stew,eat hasprerequisite make soup_capableof lactose intolerant notdesires cold weather ca_usedfordesire make soup _usedfor stew
context : i love to eat cheese. @ path_tailentity : stew,eat motivatedbygoal make soup _hasprerequisite eat cold weather _notdesires lactose intolerant _instanceof lactose intolerant atlocation stew
context : i love to eat cheese. @ path_tailentity : stew,eat hasprerequisite make soup_capableof celibate intolerant notdesires cold weather ca_usedfor make soup _usedfor stew
context : i love to eat cheese. @ path_tailentity : stew,eat hassubevent make soup _hasprerequisite eat _ca_usedfordesire cold weather _notdesires lactose intolerant capableof stew
context : i love to eat cheese. @ path_tailentity : stew,love _hasprerequisite make soup motivatedbygoal cold weather ca_usedfor lactose intolerant capableof prefer soup _usedfor stew
context : i love to eat cheese. @ path_tailentity : stew,love _desires person notdesires cold weather ca_usedfordesire make soup motivatedbygoal lactose intolerant capableof stew
context : i love to eat cheese. @ path_tailentity : stew,love _hasprerequisite make soup _ca_usedfordesire cold weather ca_usedfor lactose intolerant capableof prefer soup _usedfor stew
context : i love to eat cheese. @ path_tailentity : cook stew,eat hasprerequisite make soup _ca_usedfordesire cold weather _notdesires lactose intolerant capableof prefer soup _hassubevent cook stew
context : i enjoy walking my canine friend. @ path_tailentity : reptile,canine isa animal partof few different kind _atlocation reptile
context : i enjoy walking my canine friend. @ path_tailentity : pet reptile,canine isa animal partof few different kind _hascontext pet reptile
context : i enjoy walking my canine friend. @ path_tailentity : pet,canine isa animal usedfor few different kind _hasa pet
context : i enjoy walking my canine friend. @ path_tailentity : reptile,canine isa other type capableof do person _desires person notdesires dog _atlocation reptile
context : i enjoy walking my canine friend. @ path_tailentity : pet reptile,canine isa other type capableof do person _desires person notdesires dog capableof pet reptile
context : i enjoy walking my canine friend. @ path_tailentity : pet,canine isa other type hascontext not just _hasproperty dog capableof do person _hasprerequisite pet
context : i enjoy walking my canine friend. @ path_tailentity : pet,canine isa other type hascontext not just _desires person capableof do person _atlocation pet
context : i enjoy walking my canine friend. @ path_tailentity : reptile,canine _instanceof animal lover myself atlocation home _desires reptile
context : i enjoy walking my canine friend. @ path_tailentity : pet reptile,canine _hascontext animal lover myself isa home _atlocation pet reptile
context : i enjoy walking my canine friend. @ path_tailentity : pet,canine _instanceof animal lover myself atlocation home usedfor pet
context : i love meat. @ path_tailentity : sell,meat capableof taste _hasprerequisite sell
context : i love meat. @ path_tailentity : job,meat capableof taste hascontext job
context : i love meat. @ path_tailentity : car,meat capableof taste _usedfor car
context : i love meat. @ path_tailentity : sell,meat _instanceof steak last night ca_usedfordesire celebrate hasprerequisite sell
context : i love meat. @ path_tailentity : job,meat _instanceof steak last night ca_usedfordesire celebrate _ca_usedfordesire job
context : i love meat. @ path_tailentity : car,meat _instanceof steak last night ca_usedfordesire celebrate _usedfor car
context : i have a short commute to get to my job. @ path_tailentity : parent,commute _hasprerequisite work _atlocation parent
context : i have a short commute to get to my job. @ path_tailentity : move,commute _hasprerequisite work hassubevent move
context : i have a short commute to get to my job. @ path_tailentity : live,commute isa work _hasprerequisite live
context : i have a short commute to get to my job. @ path_tailentity : live,commute _hasprerequisite work _ca_usedfordesire live
context : i have a short commute to get to my job. @ path_tailentity : parent,commute _usedfor walk haslastsubevent move be_capableof minute partof new apartment _atlocation right next door _desires person _instanceof parent
context : i have a short commute to get to my job. @ path_tailentity : parent,commute _usedfor walking hassubevent move be_capableof minute _instanceof right next door _atlocation new apartment _desires reason person_capableof parent
context : i have a short commute to get to my job. @ path_tailentity : move,commute motivatedbygoal new apartment _atlocation new apartment usedfor move be_capableof minute _instanceof right next door_capableof walk motivatedbygoal move
context : i have a short commute to get to my job. @ path_tailentity : move,commute motivatedbygoal new apartment _atlocation minute usedfor move be_capableof person desires right next door isa walk hassubevent move
context : i have a short commute to get to my job. @ path_tailentity : live,commute _usedfor walking hassubevent move be_capableof minute atlocation new apartment isa right next door _motivatedbygoal walk _hasprerequisite live
